# Mean radius calculation for 1s and 2p (m=0) Hydrogen state - Metropolis algorithm with uniform transition probability
# Total number of throws (sampled points): M = 10000000
# Number of blocks: N = 10000
# Throws per block: L = 1000
# 1s state ----------
# Initial position: (x,y,z) = (0, 0, 0)
# Uniform proposal half-width (cube side = 2a): a = 1.2
# Acceptance rate: A = accepted/attempted = 0.507619
# 2p state ----------
# Initial position: (x,y,z) = (0, 0, 1)
# Uniform proposal half-width (cube side = 2a): a = 3
# Acceptance rate: A = accepted/attempted = 0.497368
# Columns:
# 1) block index
# 2) block average for 1s state
# 3) progressive average <r> for 1s state
# 4) progressive statistical uncertainty for 1s state
# 5) block average for 2p state
# 6) progressive average <r> for 2p state
# 7) progressive statistical uncertainty for 2p state
284 1.50014 1.50101 0.00763086 5.00565 4.99641 0.01906
285 1.47845 1.50093 0.00760445 4.67159 4.99527 0.0190272
286 1.37177 1.50048 0.00759126 4.93532 4.99507 0.0189617
287 1.69733 1.50116 0.0075958 4.80567 4.99441 0.018907
288 1.69458 1.50183 0.00759911 5.38536 4.99576 0.0188901
289 1.43603 1.50161 0.0075762 5.24624 4.99663 0.0188446
290 1.54668 1.50176 0.00755162 4.83354 4.99607 0.0187879
291 1.37903 1.50134 0.00753744 4.78688 4.99535 0.018737
292 1.40606 1.50101 0.00751866 5.0013 4.99537 0.0186727
293 1.53292 1.50112 0.00749375 4.11784 4.99237 0.0188484
294 1.46012 1.50098 0.00746952 4.56455 4.99092 0.0188404
295 1.42311 1.50072 0.00744884 5.23677 4.99175 0.0187949
296 1.60986 1.50109 0.00743278 5.19268 4.99243 0.0187436
297 1.50764 1.50111 0.00740774 4.99724 4.99245 0.0186804
298 1.3795 1.5007 0.00739411 4.92156 4.99221 0.0186192
299 1.39999 1.50036 0.00737704 4.93437 4.99202 0.0185578
300 1.68566 1.50098 0.0073783 4.76141 4.99125 0.0185118
301 1.55612 1.50117 0.00735603 4.78881 4.99057 0.0184624
302 1.64147 1.50163 0.00734634 4.78476 4.98989 0.0184138
303 1.51441 1.50167 0.00732217 4.93223 4.9897 0.0183539
304 1.51905 1.50173 0.00729827 4.57425 4.98834 0.0183444
305 1.38745 1.50135 0.00728395 4.72576 4.98747 0.0183045
306 1.47373 1.50126 0.00726066 4.69343 4.98651 0.0182698
307 1.38332 1.50088 0.00724717 5.11221 4.98692 0.0182148
308 1.32659 1.50031 0.00724573 5.00309 4.98698 0.0181557
309 1.54931 1.50047 0.00722398 5.21467 4.98771 0.0181118
310 1.68254 1.50106 0.00722455 4.7559 4.98696 0.0180688
311 1.46942 1.50096 0.00720201 5.49981 4.98861 0.0180859
312 1.52925 1.50105 0.00717946 4.89979 4.98833 0.0180301
313 1.455 1.5009 0.007158 5.13788 4.98881 0.0179787
314 1.73546 1.50165 0.00717416 4.96964 4.98875 0.0179215
315 1.75112 1.50244 0.00719507 5.05737 4.98896 0.0178658
316 1.5675 1.50265 0.00717522 5.64203 4.99103 0.0179287
317 1.35769 1.50219 0.00716715 5.77197 4.99349 0.0180411
318 1.52487 1.50226 0.00714493 4.42607 4.99171 0.0180726
319 1.46296 1.50214 0.00712356 5.30019 4.99268 0.0180417
320 1.57169 1.50236 0.00710459 5.13743 4.99313 0.017991
321 1.54468 1.50249 0.00708365 4.84234 4.99266 0.017941
322 1.5268 1.50256 0.00706202 5.03787 4.9928 0.0178857
323 1.52725 1.50264 0.00704054 5.31183 4.99379 0.0178576
324 1.52056 1.50269 0.00701899 5.09044 4.99409 0.0178049
325 1.55249 1.50285 0.00699904 5.13205 4.99451 0.0177551
326 1.58132 1.50309 0.00698169 5.12074 4.9949 0.0177048
327 1.52673 1.50316 0.00696068 5.09142 4.99519 0.017653
328 1.75753 1.50394 0.00698263 4.49177 4.99366 0.0176659
329 1.28114 1.50326 0.00699423 5.03951 4.9938 0.0176127
330 1.4741 1.50317 0.00697357 4.91831 4.99357 0.0175607
331 1.59499 1.50345 0.006958 5.32289 4.99456 0.0175359
332 1.52433 1.50351 0.00693729 4.82566 4.99405 0.0174904
